Sampling Date,Location of Monitoring Station,SO2,NO2,RSPM/PM10
2011-09-16,"Thiruvottiyur,  Chennai",35.0,29.0,53.0
2011-09-21,"Thiruvottiyur,  Chennai",32.0,33.0,102.0
2011-09-23,"Thiruvottiyur,  Chennai",35.0,34.0,54.0
2011-09-28,"Thiruvottiyur,  Chennai",30.0,25.0,71.0
2011-09-30,"Thiruvottiyur,  Chennai",31.0,31.0,77.0
2011-10-07,"Thiruvottiyur,  Chennai",15.0,31.0,99.0
2011-10-12,"Thiruvottiyur,  Chennai",29.0,33.0,67.0
2011-10-14,"Thiruvottiyur,  Chennai",31.0,37.0,88.0
2011-10-19,"Thiruvottiyur,  Chennai",30.0,35.0,112.0
2011-10-21,"Thiruvottiyur,  Chennai",32.0,29.0,121.0
2011-10-28,"Thiruvottiyur,  Chennai",25.0,29.0,67.0
2011-11-02,"Thiruvottiyur,  Chennai",35.0,44.0,41.0
2011-11-04,"Thiruvottiyur,  Chennai",38.0,52.0,22.0
2011-11-09,"Thiruvottiyur,  Chennai",34.0,57.0,80.0
2011-11-11,"Thiruvottiyur,  Chennai",25.0,48.0,87.0
2011-11-16,"Thiruvottiyur,  Chennai",24.0,61.0,127.0
2011-11-18,"Thiruvottiyur,  Chennai",27.0,49.0,120.0
2011-11-23,"Thiruvottiyur,  Chennai",17.0,26.0,110.0
2011-11-25,"Thiruvottiyur,  Chennai",19.0,33.0,47.0
2011-11-30,"Thiruvottiyur,  Chennai",17.0,35.0,106.0
2011-12-02,"Thiruvottiyur,  Chennai",18.0,33.0,112.0
2011-12-07,"Thiruvottiyur,  Chennai",29.0,38.0,197.0
2011-12-09,"Thiruvottiyur,  Chennai",28.0,20.0,52.0
2011-12-14,"Thiruvottiyur,  Chennai",17.0,26.0,115.0
2011-12-16,"Thiruvottiyur,  Chennai",12.0,23.0,121.0
2011-12-21,"Thiruvottiyur,  Chennai",16.0,21.0,153.0
2011-12-23,"Thiruvottiyur,  Chennai",10.0,15.0,134.0
2011-12-28,"Thiruvottiyur,  Chennai",16.0,22.0,152.0
2012-01-04,"Thiruvottiyur,  Chennai",14.0,22.0,39.0
2012-01-06,"Thiruvottiyur,  Chennai",14.0,36.0,32.0
2012-01-18,"Thiruvottiyur,  Chennai",15.0,18.0,37.0
2012-01-20,"Thiruvottiyur,  Chennai",15.0,24.0,59.0
2012-01-25,"Thiruvottiyur,  Chennai",17.0,21.0,88.0
2012-01-27,"Thiruvottiyur,  Chennai",15.0,19.0,73.0
2012-02-01,"Thiruvottiyur,  Chennai",15.0,31.0,70.0
2012-02-03,"Thiruvottiyur,  Chennai",15.0,22.0,85.0
2012-02-08,"Thiruvottiyur,  Chennai",11.0,24.0,79.0
2012-02-10,"Thiruvottiyur,  Chennai",11.0,29.0,40.0
2012-02-15,"Thiruvottiyur,  Chennai",15.0,23.0,58.0
2012-02-17,"Thiruvottiyur,  Chennai",20.0,21.0,60.0
2012-02-22,"Thiruvottiyur,  Chennai",20.0,30.0,57.0
2012-02-29,"Thiruvottiyur,  Chennai",27.0,23.0,79.0
2012-03-02,"Thiruvottiyur,  Chennai",19.0,24.0,83.0
2012-03-07,"Thiruvottiyur,  Chennai",14.0,26.0,68.0
2012-03-09,"Thiruvottiyur,  Chennai",15.0,26.0,58.0
2012-03-14,"Thiruvottiyur,  Chennai",15.0,26.0,62.0
2012-03-16,"Thiruvottiyur,  Chennai",21.0,27.0,58.0
2012-03-21,"Thiruvottiyur,  Chennai",23.0,26.0,60.0
2012-03-28,"Thiruvottiyur,  Chennai",19.0,31.0,60.0
2012-03-30,"Thiruvottiyur,  Chennai",15.0,25.0,74.0
2012-04-04,"Thiruvottiyur,  Chennai",15.0,24.0,64.0
2012-04-11,"Thiruvottiyur,  Chennai",15.0,25.0,53.0
2012-04-18,"Thiruvottiyur,  Chennai",12.0,25.0,41.0
2012-04-20,"Thiruvottiyur,  Chennai",13.0,29.0,69.0
2012-04-25,"Thiruvottiyur,  Chennai",15.0,30.0,47.0
2012-04-27,"Thiruvottiyur,  Chennai",14.0,25.0,47.0
2012-05-02,"Thiruvottiyur,  Chennai",12.0,30.0,76.0
2012-05-04,"Thiruvottiyur,  Chennai",14.0,31.0,105.0
2012-05-09,"Thiruvottiyur,  Chennai",13.0,30.0,84.0
2012-05-11,"Thiruvottiyur,  Chennai",13.0,28.0,89.0
2012-05-16,"Thiruvottiyur,  Chennai",15.0,30.0,72.0
2012-05-18,"Thiruvottiyur,  Chennai",13.0,28.0,88.0
2012-05-23,"Thiruvottiyur,  Chennai",14.0,31.0,98.0
2012-05-25,"Thiruvottiyur,  Chennai",14.0,30.0,99.0
2012-05-29,"Thiruvottiyur,  Chennai",15.0,30.0,80.0
2012-05-30,"Thiruvottiyur,  Chennai",14.0,26.0,124.0
2012-06-01,"Thiruvottiyur,  Chennai",19.0,23.0,139.0
2012-06-06,"Thiruvottiyur,  Chennai",19.0,27.0,116.0
2012-06-08,"Thiruvottiyur,  Chennai",18.0,27.0,122.0
2012-06-15,"Thiruvottiyur,  Chennai",17.0,25.0,116.0
2012-06-20,"Thiruvottiyur,  Chennai",19.0,28.0,151.0
2012-06-22,"Thiruvottiyur,  Chennai",15.0,26.0,91.0
2012-06-27,"Thiruvottiyur,  Chennai",16.0,25.0,85.0
2012-07-04,"Thiruvottiyur,  Chennai",14.0,20.0,81.0
2012-07-06,"Thiruvottiyur,  Chennai",14.0,22.0,46.0
2012-07-11,"Thiruvottiyur,  Chennai",15.0,21.0,74.0
2012-07-13,"Thiruvottiyur,  Chennai",13.0,20.0,76.0
2012-07-18,"Thiruvottiyur,  Chennai",13.0,23.0,73.0
2012-07-20,"Thiruvottiyur,  Chennai",13.0,25.0,94.0
2012-07-25,"Thiruvottiyur,  Chennai",17.0,23.0,89.0
2012-07-27,"Thiruvottiyur,  Chennai",16.0,23.0,81.0
2012-08-01,"Thiruvottiyur,  Chennai",17.0,19.0,106.0
2012-08-03,"Thiruvottiyur,  Chennai",16.0,18.0,94.0
2012-08-08,"Thiruvottiyur,  Chennai",18.0,22.0,79.0
2012-08-10,"Thiruvottiyur,  Chennai",16.0,18.0,70.0
2012-08-13,"Thiruvottiyur,  Chennai",17.0,26.0,85.0
2012-08-17,"Thiruvottiyur,  Chennai",19.0,20.0,85.0
2012-08-22,"Thiruvottiyur,  Chennai",20.0,22.0,51.0
2012-08-24,"Thiruvottiyur,  Chennai",16.0,51.0,58.0
2012-08-29,"Thiruvottiyur,  Chennai",20.0,20.0,72.0
2012-08-31,"Thiruvottiyur,  Chennai",18.0,17.0,82.0
2012-09-05,"Thiruvottiyur,  Chennai",14.0,19.0,77.0
2012-09-07,"Thiruvottiyur,  Chennai",16.0,17.0,71.0
2012-09-12,"Thiruvottiyur,  Chennai",14.0,21.0,69.0
2012-09-14,"Thiruvottiyur,  Chennai",17.0,18.0,67.0
2012-09-21,"Thiruvottiyur,  Chennai",,,
2012-09-26,"Thiruvottiyur,  Chennai",17.0,18.0,107.0
2012-09-28,"Thiruvottiyur,  Chennai",14.0,18.0,103.0
2012-10-03,"Thiruvottiyur,  Chennai",14.0,20.0,98.0
2012-10-05,"Thiruvottiyur,  Chennai",13.0,18.0,93.0
2012-10-10,"Thiruvottiyur,  Chennai",17.0,17.0,98.0
2012-10-12,"Thiruvottiyur,  Chennai",14.0,17.0,104.0
2012-10-17,"Thiruvottiyur,  Chennai",12.0,17.0,93.0
2012-10-26,"Thiruvottiyur,  Chennai",16.0,16.0,107.0
2012-11-02,"Thiruvottiyur,  Chennai",15.0,16.0,93.0
2012-11-07,"Thiruvottiyur,  Chennai",13.0,18.0,84.0
2012-11-09,"Thiruvottiyur,  Chennai",,,96.0
2012-11-14,"Thiruvottiyur,  Chennai",14.0,18.0,126.0
2012-11-16,"Thiruvottiyur,  Chennai",14.0,14.0,107.0
2012-11-21,"Thiruvottiyur,  Chennai",13.0,17.0,100.0
2012-11-23,"Thiruvottiyur,  Chennai",12.0,17.0,76.0
2012-11-28,"Thiruvottiyur,  Chennai",11.0,18.0,85.0
2012-11-30,"Thiruvottiyur,  Chennai",14.0,21.0,79.0
2012-12-05,"Thiruvottiyur,  Chennai",15.0,18.0,59.0
2012-12-07,"Thiruvottiyur,  Chennai",15.0,13.0,96.0
2012-12-12,"Thiruvottiyur,  Chennai",16.0,17.0,88.0
2012-12-14,"Thiruvottiyur,  Chennai",18.0,15.0,107.0
2012-12-19,"Thiruvottiyur,  Chennai",15.0,18.0,102.0
2012-12-21,"Thiruvottiyur,  Chennai",13.0,17.0,109.0
2012-12-26,"Thiruvottiyur,  Chennai",16.0,15.0,108.0
2012-12-28,"Thiruvottiyur,  Chennai",14.0,18.0,85.0
2013-01-04,"Thiruvottiyur,  Chennai",15.0,17.0,92.0
2013-01-11,"Thiruvottiyur,  Chennai",13.0,16.0,120.0
2013-01-18,"Thiruvottiyur,  Chennai",15.0,17.0,91.0
2013-01-23,"Thiruvottiyur,  Chennai",15.0,17.0,93.0
2013-01-30,"Thiruvottiyur,  Chennai",15.0,17.0,84.0
2013-02-01,"Thiruvottiyur,  Chennai",15.0,18.0,106.0
2013-02-06,"Thiruvottiyur,  Chennai",15.0,18.0,74.0
2013-02-08,"Thiruvottiyur,  Chennai",16.0,22.0,92.0
2013-02-13,"Thiruvottiyur,  Chennai",17.0,16.0,64.0
2013-02-15,"Thiruvottiyur,  Chennai",12.0,19.0,86.0
2013-02-20,"Thiruvottiyur,  Chennai",16.0,18.0,57.0
2013-02-22,"Thiruvottiyur,  Chennai",17.0,18.0,59.0
2013-02-27,"Thiruvottiyur,  Chennai",14.0,18.0,82.0
2013-03-01,"Thiruvottiyur,  Chennai",16.0,17.0,100.0
2013-03-06,"Thiruvottiyur,  Chennai",20.0,23.0,46.0
2013-03-08,"Thiruvottiyur,  Chennai",12.0,18.0,68.0
2013-03-15,"Thiruvottiyur,  Chennai",14.0,20.0,67.0
2013-03-20,"Thiruvottiyur,  Chennai",17.0,19.0,48.0
2013-03-22,"Thiruvottiyur,  Chennai",16.0,20.0,78.0
2013-03-27,"Thiruvottiyur,  Chennai",15.0,18.0,66.0
2013-04-03,"Thiruvottiyur,  Chennai",16.0,21.0,49.0
2013-04-05,"Thiruvottiyur,  Chennai",16.0,15.0,45.0
2013-04-10,"Thiruvottiyur,  Chennai",15.0,17.0,55.0
2013-04-12,"Thiruvottiyur,  Chennai",13.0,18.0,64.0
2013-04-17,"Thiruvottiyur,  Chennai",15.0,18.0,68.0
2013-04-19,"Thiruvottiyur,  Chennai",12.0,19.0,49.0
2013-04-26,"Thiruvottiyur,  Chennai",20.0,22.0,51.0
2013-05-03,"Thiruvottiyur,  Chennai",18.0,19.0,59.0
2013-05-08,"Thiruvottiyur,  Chennai",19.0,17.0,57.0
2013-05-10,"Thiruvottiyur,  Chennai",19.0,20.0,52.0
2013-05-15,"Thiruvottiyur,  Chennai",15.0,17.0,71.0
2013-05-17,"Thiruvottiyur,  Chennai",14.0,19.0,54.0
2013-05-22,"Thiruvottiyur,  Chennai",16.0,19.0,53.0
2013-05-24,"Thiruvottiyur,  Chennai",18.0,20.0,79.0
2013-05-29,"Thiruvottiyur,  Chennai",19.0,20.0,60.0
2013-05-31,"Thiruvottiyur,  Chennai",11.0,14.0,71.0
2013-06-05,"Thiruvottiyur,  Chennai",18.0,19.0,99.0
2013-06-07,"Thiruvottiyur,  Chennai",13.0,18.0,50.0
2013-06-12,"Thiruvottiyur,  Chennai",16.0,18.0,67.0
2013-06-14,"Thiruvottiyur,  Chennai",16.0,19.0,102.0
2013-06-19,"Thiruvottiyur,  Chennai",16.0,21.0,88.0
2013-06-21,"Thiruvottiyur,  Chennai",16.0,16.0,65.0
2013-06-26,"Thiruvottiyur,  Chennai",16.0,19.0,101.0
2013-06-28,"Thiruvottiyur,  Chennai",19.0,17.0,48.0
2013-07-03,"Thiruvottiyur,  Chennai",14.0,17.0,60.0
2013-07-05,"Thiruvottiyur,  Chennai",11.0,17.0,45.0
2013-07-10,"Thiruvottiyur,  Chennai",13.0,18.0,84.0
2013-07-12,"Thiruvottiyur,  Chennai",16.0,16.0,59.0
2013-07-17,"Thiruvottiyur,  Chennai",14.0,14.0,63.0
2013-07-19,"Thiruvottiyur,  Chennai",12.0,18.0,60.0
2013-07-24,"Thiruvottiyur,  Chennai",12.0,17.0,60.0
2013-07-26,"Thiruvottiyur,  Chennai",14.0,17.0,92.0
2013-07-31,"Thiruvottiyur,  Chennai",15.0,19.0,73.0
2013-08-02,"Thiruvottiyur,  Chennai",13.0,16.0,48.0
2013-08-07,"Thiruvottiyur,  Chennai",13.0,18.0,53.0
2013-08-16,"Thiruvottiyur,  Chennai",14.0,18.0,65.0
2013-08-21,"Thiruvottiyur,  Chennai",14.0,21.0,56.0
2013-08-23,"Thiruvottiyur,  Chennai",15.0,18.0,37.0
2013-08-30,"Thiruvottiyur,  Chennai",18.0,21.0,56.0
2013-09-04,"Thiruvottiyur,  Chennai",14.0,16.0,45.0
2013-09-06,"Thiruvottiyur,  Chennai",17.0,20.0,44.0
2013-09-11,"Thiruvottiyur,  Chennai",14.0,18.0,51.0
2013-09-13,"Thiruvottiyur,  Chennai",12.0,17.0,42.0
2013-09-18,"Thiruvottiyur,  Chennai",14.0,19.0,64.0
2013-09-20,"Thiruvottiyur,  Chennai",14.0,20.0,42.0
2013-09-25,"Thiruvottiyur,  Chennai",16.0,19.0,57.0
2013-09-27,"Thiruvottiyur,  Chennai",15.0,15.0,65.0
2013-10-04,"Thiruvottiyur,  Chennai",15.0,17.0,54.0
2013-10-09,"Thiruvottiyur,  Chennai",15.0,18.0,81.0
2013-10-11,"Thiruvottiyur,  Chennai",16.0,18.0,61.0
2013-10-18,"Thiruvottiyur,  Chennai",15.0,16.0,26.0
2013-10-25,"Thiruvottiyur,  Chennai",20.0,19.0,45.0
2013-10-30,"Thiruvottiyur,  Chennai",16.0,14.0,29.0
2013-11-01,"Thiruvottiyur,  Chennai",15.0,16.0,32.0
2013-11-06,"Thiruvottiyur,  Chennai",15.0,17.0,44.0
2013-11-08,"Thiruvottiyur,  Chennai",17.0,19.0,40.0
2013-11-13,"Thiruvottiyur,  Chennai",15.0,16.0,99.0
2013-11-20,"Thiruvottiyur,  Chennai",15.0,17.0,87.0
2013-11-22,"Thiruvottiyur,  Chennai",11.0,18.0,53.0
2013-11-27,"Thiruvottiyur,  Chennai",16.0,14.0,43.0
2013-11-29,"Thiruvottiyur,  Chennai",15.0,18.0,77.0
2013-12-04,"Thiruvottiyur,  Chennai",12.0,16.0,33.0
2013-12-06,"Thiruvottiyur,  Chennai",14.0,16.0,58.0
2013-12-11,"Thiruvottiyur,  Chennai",17.0,16.0,67.0
2013-12-13,"Thiruvottiyur,  Chennai",13.0,15.0,40.0
2013-12-18,"Thiruvottiyur,  Chennai",15.0,13.0,55.0
2013-12-20,"Thiruvottiyur,  Chennai",14.0,15.0,64.0
2013-12-27,"Thiruvottiyur,  Chennai",15.0,18.0,53.0
2014-01-03,"Thiruvottiyur,  Chennai",13.0,17.0,31.0
2014-01-08,"Thiruvottiyur,  Chennai",11.0,16.0,40.0
2014-01-10,"Thiruvottiyur,  Chennai",13.0,17.0,30.0
2014-01-17,"Thiruvottiyur,  Chennai",16.0,18.0,31.0
2014-01-22,"Thiruvottiyur,  Chennai",12.0,14.0,35.0
2014-01-24,"Thiruvottiyur,  Chennai",14.0,18.0,38.0
2014-01-29,"Thiruvottiyur,  Chennai",14.0,16.0,49.0
2014-01-31,"Thiruvottiyur,  Chennai",14.0,15.0,36.0
2014-02-05,"Thiruvottiyur,  Chennai",13.0,17.0,54.0
2014-02-07,"Thiruvottiyur,  Chennai",14.0,17.0,51.0
2014-02-12,"Thiruvottiyur,  Chennai",13.0,18.0,44.0
2014-02-14,"Thiruvottiyur,  Chennai",16.0,16.0,41.0
2014-02-19,"Thiruvottiyur,  Chennai",10.0,18.0,46.0
2014-02-21,"Thiruvottiyur,  Chennai",14.0,17.0,46.0
2014-02-26,"Thiruvottiyur,  Chennai",13.0,17.0,25.0
2014-02-28,"Thiruvottiyur,  Chennai",14.0,13.0,35.0
2014-03-05,"Thiruvottiyur,  Chennai",14.0,18.0,28.0
2014-03-07,"Thiruvottiyur,  Chennai",14.0,17.0,46.0
2014-03-12,"Thiruvottiyur,  Chennai",12.0,19.0,68.0
2014-03-14,"Thiruvottiyur,  Chennai",16.0,15.0,53.0
2014-03-19,"Thiruvottiyur,  Chennai",10.0,17.0,53.0
2014-03-21,"Thiruvottiyur,  Chennai",14.0,16.0,36.0
2014-03-26,"Thiruvottiyur,  Chennai",13.0,17.0,41.0
2014-03-28,"Thiruvottiyur,  Chennai",14.0,13.0,46.0
2014-04-02,"Thiruvottiyur,  Chennai",13.0,17.0,42.0
2014-04-04,"Thiruvottiyur,  Chennai",15.0,19.0,40.0
2014-04-09,"Thiruvottiyur,  Chennai",13.0,17.0,42.0
2014-04-11,"Thiruvottiyur,  Chennai",14.0,15.0,46.0
2014-04-16,"Thiruvottiyur,  Chennai",11.0,19.0,35.0
2014-04-23,"Thiruvottiyur,  Chennai",14.0,17.0,43.0
2014-04-25,"Thiruvottiyur,  Chennai",13.0,18.0,30.0
2014-04-30,"Thiruvottiyur,  Chennai",15.0,17.0,27.0
2014-05-02,"Thiruvottiyur,  Chennai",12.0,15.0,34.0
2014-05-07,"Thiruvottiyur,  Chennai",15.0,16.0,32.0
2014-05-09,"Thiruvottiyur,  Chennai",14.0,16.0,45.0
2014-05-14,"Thiruvottiyur,  Chennai",13.0,15.0,32.0
2014-05-16,"Thiruvottiyur,  Chennai",13.0,15.0,48.0
2014-05-21,"Thiruvottiyur,  Chennai",14.0,19.0,33.0
2014-05-23,"Thiruvottiyur,  Chennai",12.0,17.0,41.0
2014-05-28,"Thiruvottiyur,  Chennai",15.0,15.0,32.0
2014-05-30,"Thiruvottiyur,  Chennai",10.0,13.0,36.0
2014-06-04,"Thiruvottiyur,  Chennai",15.0,16.0,38.0
2014-06-06,"Thiruvottiyur,  Chennai",15.0,18.0,39.0
2014-06-11,"Thiruvottiyur,  Chennai",13.0,19.0,36.0
2014-06-13,"Thiruvottiyur,  Chennai",11.0,17.0,54.0
2014-06-18,"Thiruvottiyur,  Chennai",13.0,14.0,71.0
2014-06-20,"Thiruvottiyur,  Chennai",16.0,19.0,47.0
2014-06-25,"Thiruvottiyur,  Chennai",15.0,16.0,58.0
2014-06-27,"Thiruvottiyur,  Chennai",14.0,16.0,42.0
2014-07-02,"Thiruvottiyur,  Chennai",14.0,16.0,36.0
2014-07-04,"Thiruvottiyur,  Chennai",15.0,17.0,52.0
2014-07-09,"Thiruvottiyur,  Chennai",14.0,19.0,37.0
2014-07-11,"Thiruvottiyur,  Chennai",15.0,14.0,43.0
2014-07-16,"Thiruvottiyur,  Chennai",12.0,16.0,35.0
2014-07-18,"Thiruvottiyur,  Chennai",11.0,17.0,45.0
2014-07-23,"Thiruvottiyur,  Chennai",16.0,15.0,36.0
2014-07-25,"Thiruvottiyur,  Chennai",11.0,16.0,24.0
2014-07-30,"Thiruvottiyur,  Chennai",13.0,17.0,68.0
2014-08-01,"Thiruvottiyur,  Chennai",14.0,15.0,100.0
2014-08-06,"Thiruvottiyur,  Chennai",15.0,14.0,46.0
2014-08-08,"Thiruvottiyur,  Chennai",17.0,15.0,30.0
2014-08-13,"Thiruvottiyur,  Chennai",13.0,15.0,41.0
2014-08-20,"Thiruvottiyur,  Chennai",14.0,18.0,35.0
2014-08-22,"Thiruvottiyur,  Chennai",14.0,17.0,38.0
2014-08-27,"Thiruvottiyur,  Chennai",16.0,13.0,44.0
2014-09-03,"Thiruvottiyur,  Chennai",11.0,16.0,31.0
2014-09-05,"Thiruvottiyur,  Chennai",10.0,15.0,37.0
2014-09-10,"Thiruvottiyur,  Chennai",10.0,15.0,32.0
2014-09-12,"Thiruvottiyur,  Chennai",10.0,14.0,33.0
2014-09-17,"Thiruvottiyur,  Chennai",14.0,13.0,48.0
2014-09-19,"Thiruvottiyur,  Chennai",14.0,12.0,41.0
2014-09-24,"Thiruvottiyur,  Chennai",10.0,17.0,29.0
2014-09-26,"Thiruvottiyur,  Chennai",11.0,15.0,36.0
2014-10-01,"Thiruvottiyur,  Chennai",12.0,16.0,41.0
2014-10-08,"Thiruvottiyur,  Chennai",13.0,12.0,40.0
2014-10-10,"Thiruvottiyur,  Chennai",13.0,15.0,36.0
2014-10-15,"Thiruvottiyur,  Chennai",14.0,14.0,33.0
2014-10-24,"Thiruvottiyur,  Chennai",18.0,18.0,40.0
2014-10-29,"Thiruvottiyur,  Chennai",12.0,14.0,46.0
2014-10-31,"Thiruvottiyur,  Chennai",11.0,13.0,55.0
2014-11-05,"Thiruvottiyur,  Chennai",12.0,12.0,54.0
2014-11-07,"Thiruvottiyur,  Chennai",10.0,13.0,57.0
2014-11-14,"Thiruvottiyur,  Chennai",10.0,14.0,30.0
2014-11-19,"Thiruvottiyur,  Chennai",13.0,15.0,32.0
2014-11-21,"Thiruvottiyur,  Chennai",10.0,17.0,49.0
2014-11-26,"Thiruvottiyur,  Chennai",12.0,14.0,59.0
2014-11-28,"Thiruvottiyur,  Chennai",10.0,11.0,49.0
2014-12-03,"Thiruvottiyur,  Chennai",12.0,13.0,60.0
2014-12-05,"Thiruvottiyur,  Chennai",11.0,12.0,52.0
2014-12-10,"Thiruvottiyur,  Chennai",12.0,14.0,46.0
2014-12-12,"Thiruvottiyur,  Chennai",13.0,13.0,45.0
2014-12-17,"Thiruvottiyur,  Chennai",10.0,16.0,50.0
2014-12-19,"Thiruvottiyur,  Chennai",12.0,13.0,49.0
2014-12-24,"Thiruvottiyur,  Chennai",12.0,11.0,44.0
2014-12-26,"Thiruvottiyur,  Chennai",13.0,13.0,50.0
2014-12-31,"Thiruvottiyur,  Chennai",11.0,11.0,50.0
2015-01-04,"Thiruvottiyur,  Chennai",11.0,12.0,35.0
2015-01-07,"Thiruvottiyur,  Chennai",12.0,15.0,52.0
2015-01-14,"Thiruvottiyur,  Chennai",15.0,25.0,46.0
2015-01-21,"Thiruvottiyur,  Chennai",11.0,14.0,47.0
2015-01-23,"Thiruvottiyur,  Chennai",11.0,14.0,39.0
2015-01-28,"Thiruvottiyur,  Chennai",12.0,13.0,49.0
2015-01-30,"Thiruvottiyur,  Chennai",11.0,14.0,58.0
2015-02-01,"Thiruvottiyur,  Chennai",10.0,13.0,47.0
2015-02-13,"Thiruvottiyur,  Chennai",10.0,13.0,46.0
2015-02-18,"Thiruvottiyur,  Chennai",10.0,15.0,40.0
2015-02-20,"Thiruvottiyur,  Chennai",14.0,12.0,42.0
2015-02-25,"Thiruvottiyur,  Chennai",10.0,12.0,37.0
2015-02-27,"Thiruvottiyur,  Chennai",13.0,16.0,48.0
2015-03-06,"Thiruvottiyur,  Chennai",12.0,17.0,36.0
2015-03-07,"Thiruvottiyur,  Chennai",11.0,18.0,59.0
2015-03-13,"Thiruvottiyur,  Chennai",13.0,16.0,70.0
2015-03-18,"Thiruvottiyur,  Chennai",11.0,14.0,63.0
2015-03-20,"Thiruvottiyur,  Chennai",13.0,13.0,60.0
2015-03-25,"Thiruvottiyur,  Chennai",10.0,16.0,61.0
2015-03-27,"Thiruvottiyur,  Chennai",13.0,13.0,64.0
2015-04-02,"Thiruvottiyur,  Chennai",10.0,13.0,53.0
2015-04-03,"Thiruvottiyur,  Chennai",11.0,13.0,63.0
2015-04-11,"Thiruvottiyur,  Chennai",12.0,17.0,39.0
2015-04-15,"Thiruvottiyur,  Chennai",12.0,16.0,25.0
2015-04-17,"Thiruvottiyur,  Chennai",11.0,13.0,34.0
2015-04-22,"Thiruvottiyur,  Chennai",13.0,16.0,40.0
2015-04-24,"Thiruvottiyur,  Chennai",10.0,14.0,45.0
2015-04-29,"Thiruvottiyur,  Chennai",14.0,13.0,32.0
2015-05-06,"Thiruvottiyur,  Chennai",11.0,17.0,33.0
2015-05-08,"Thiruvottiyur,  Chennai",12.0,14.0,45.0
2015-05-13,"Thiruvottiyur,  Chennai",14.0,12.0,42.0
2015-05-15,"Thiruvottiyur,  Chennai",12.0,14.0,30.0
2015-05-20,"Thiruvottiyur,  Chennai",13.0,16.0,41.0
2015-05-22,"Thiruvottiyur,  Chennai",14.0,12.0,44.0
2015-05-27,"Thiruvottiyur,  Chennai",14.0,14.0,53.0
2015-05-29,"Thiruvottiyur,  Chennai",10.0,14.0,39.0
2015-06-02,"Thiruvottiyur,  Chennai",11.0,13.0,46.0
2015-06-03,"Thiruvottiyur,  Chennai",12.0,16.0,45.0
2015-06-05,"Thiruvottiyur,  Chennai",11.0,14.0,31.0
2015-06-11,"Thiruvottiyur,  Chennai",13.0,18.0,37.0
2015-06-19,"Thiruvottiyur,  Chennai",12.0,17.0,41.0
2015-06-24,"Thiruvottiyur,  Chennai",11.0,16.0,43.0
2015-06-26,"Thiruvottiyur,  Chennai",14.0,17.0,47.0
2015-07-01,"Thiruvottiyur,  Chennai",11.0,14.0,48.0
2015-07-08,"Thiruvottiyur,  Chennai",15.0,17.0,44.0
2015-07-10,"Thiruvottiyur,  Chennai",11.0,14.0,38.0
2015-07-15,"Thiruvottiyur,  Chennai",11.0,16.0,50.0
2015-07-17,"Thiruvottiyur,  Chennai",14.0,14.0,37.0
2015-07-22,"Thiruvottiyur,  Chennai",14.0,16.0,56.0
2015-07-24,"Thiruvottiyur,  Chennai",10.0,15.0,38.0
2015-07-29,"Thiruvottiyur,  Chennai",12.0,14.0,40.0
2015-07-31,"Thiruvottiyur,  Chennai",14.0,18.0,36.0
2015-08-04,"Thiruvottiyur,  Chennai",10.0,14.0,34.0
2015-08-05,"Thiruvottiyur,  Chennai",12.0,17.0,32.0
2015-08-07,"Thiruvottiyur,  Chennai",14.0,17.0,45.0
2015-08-14,"Thiruvottiyur,  Chennai",14.0,15.0,43.0
2015-08-19,"Thiruvottiyur,  Chennai",11.0,13.0,32.0
2015-08-21,"Thiruvottiyur,  Chennai",13.0,15.0,44.0
2015-08-26,"Thiruvottiyur,  Chennai",14.0,15.0,36.0
2015-08-28,"Thiruvottiyur,  Chennai",12.0,13.0,38.0
2015-09-01,"Thiruvottiyur,  Chennai",10.0,15.0,73.0
2015-09-10,"Thiruvottiyur,  Chennai",13.0,14.0,55.0
2015-09-12,"Thiruvottiyur,  Chennai",11.0,15.0,42.0
2015-10-04,"Thiruvottiyur,  Chennai",13.0,16.0,40.0
2015-10-06,"Thiruvottiyur,  Chennai",11.0,16.0,44.0
2015-10-07,"Thiruvottiyur,  Chennai",14.0,14.0,35.0
2015-10-14,"Thiruvottiyur,  Chennai",14.0,17.0,49.0
2015-10-16,"Thiruvottiyur,  Chennai",14.0,17.0,75.0
2015-10-23,"Thiruvottiyur,  Chennai",12.0,14.0,74.0
2015-10-28,"Thiruvottiyur,  Chennai",14.0,16.0,50.0
2015-11-02,"Thiruvottiyur,  Chennai",13.0,12.0,52.0
2015-11-03,"Thiruvottiyur,  Chennai",11.0,14.0,76.0
2015-11-11,"Thiruvottiyur,  Chennai",17.0,22.0,56.0
2015-11-12,"Thiruvottiyur,  Chennai",13.0,16.0,44.0
2015-11-13,"Thiruvottiyur,  Chennai",15.0,18.0,72.0
2015-11-18,"Thiruvottiyur,  Chennai",12.0,17.0,57.0
2015-11-20,"Thiruvottiyur,  Chennai",14.0,18.0,45.0
2015-11-25,"Thiruvottiyur,  Chennai",13.0,17.0,64.0
2015-11-27,"Thiruvottiyur,  Chennai",12.0,18.0,44.0
2015-12-06,"Thiruvottiyur,  Chennai",13.0,20.0,36.0
2015-12-08,"Thiruvottiyur,  Chennai",11.0,12.0,48.0
2015-12-16,"Thiruvottiyur,  Chennai",13.0,16.0,44.0
2015-12-18,"Thiruvottiyur,  Chennai",14.0,14.0,38.0
